Id,Label,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
10093172,0,0.0,13,35.0,16.0,3234.0,228.0,14.0,37.0,213.0,0.0,1.0,"",36.0,0.0,0.0,305.0,390.0,0.0,0.0,886.0,0.0,0.0,8051.0,206.0,317.0,218.0,0.0,2975.0,341.0,0.0,494.0,0.0,0.0,325.0,0.0,0.0,402.0,0.0,0.0
10093173,0,"",24,1.0,"",4413.0,10.0,3.0,0.0,43.0,"",2.0,"","",385.0,45.0,23.0,28.0,0.0,1.0,357.0,0.0,0.0,1295.0,209.0,24.0,222.0,1.0,34.0,32.0,0.0,43.0,1.0,2.0,28.0,3.0,6.0,5.0,1.0,16.0
10093174,0,5.0,65,32.0,12.0,381.0,40.0,29.0,12.0,30.0,2.0,6.0,0.0,12.0,0.0,6.0,3.0,4.0,0.0,1.0,134.0,4.0,0.0,2.0,113.0,4.0,41.0,6.0,31.0,4.0,5.0,19.0,6.0,2.0,4.0,1.0,1.0,3.0,2.0,7.0
10093175,0,0.0,0,47.0,29.0,2946.0,171.0,7.0,35.0,150.0,0.0,1.0,"",42.0,1.0,8.0,482172.0,729.0,2.0,0.0,145.0,1.0,0.0,554.0,57.0,453986.0,68.0,1.0,4.0,664.0,0.0,3.0,7.0,3.0,435936.0,0.0,1.0,732.0,5.0,546.0
10093176,0,0.0,0,3.0,6.0,3516.0,19.0,2.0,7.0,44.0,0.0,2.0,1.0,6.0,6.0,124.0,296.0,378.0,0.0,1.0,4.0,2.0,0.0,0.0,147.0,308.0,10.0,1.0,2510.0,331.0,6.0,1144.0,0.0,0.0,316.0,1.0,0.0,386.0,0.0,0.0
10093177,0,"",-1,"",10.0,6488.0,48.0,24.0,20.0,38.0,"",1.0,0.0,18.0,0.0,9.0,33.0,4.0,0.0,2.0,3575.0,0.0,0.0,0.0,280.0,35.0,279.0,0.0,64.0,42.0,0.0,10.0,1.0,2.0,38.0,0.0,1.0,3.0,2.0,10.0
10093178,0,1.0,1,95.0,3.0,234.0,50.0,13.0,44.0,194.0,1.0,6.0,2.0,4.0,6.0,42.0,15093.0,17875.0,3.0,0.0,7582.0,11.0,0.0,0.0,1868.0,15416.0,1647.0,2.0,187.0,16397.0,6.0,36.0,4.0,3.0,15921.0,0.0,4.0,0.0,1.0,1.0
10093179,0,"",18,38.0,4.0,2246.0,"",0.0,4.0,12.0,"",0.0,"",4.0,0.0,51.0,8144629.0,54.0,0.0,2.0,3039.0,1.0,0.0,0.0,815.0,2824287.0,779.0,0.0,212.0,5433296.0,4.0,53.0,40.0,1.0,2960102.0,0.0,0.0,48.0,3.0,101.0
10093180,1,"",97,4.0,"",17932.0,0.0,1.0,0.0,0.0,"",1.0,"","",61.0,6.0,3.0,4.0,5.0,3.0,40.0,0.0,0.0,34.0,25.0,4.0,27.0,1.0,133.0,4.0,0.0,19.0,6.0,2.0,4.0,0.0,0.0,3.0,2.0,7.0
10093181,0,0.0,1,6.0,2.0,9387.0,70.0,8.0,6.0,31.0,0.0,2.0,"",2.0,0.0,0.0,1.0028991E7,35115.0,0.0,0.0,431.0,3.0,0.0,992.0,116.0,7237671.0,133.0,3.0,5678.0,5109819.0,0.0,2768.0,0.0,0.0,5240362.0,4.0,0.0,6634.0,0.0,0.0
10093182,1,"",1,24.0,4.0,2301.0,11.0,1.0,11.0,21.0,"",1.0,1.0,4.0,0.0,23.0,70175.0,63806.0,0.0,0.0,465.0,1.0,0.0,132.0,112.0,71108.0,129.0,2.0,155.0,70842.0,6.0,21.0,1.0,1.0,72158.0,2.0,3.0,0.0,9.0,1.0
10093183,0,0.0,1,12.0,3.0,2846.0,105.0,3.0,19.0,73.0,0.0,1.0,"",3.0,36.0,27.0,24889.0,27516.0,17.0,0.0,1545.0,0.0,0.0,61059.0,690.0,25362.0,668.0,1.0,48.0,26320.0,1.0,22.0,2.0,3.0,25877.0,0.0,1.0,591.0,2.0,413.0
10093184,0,"",19,11.0,4.0,"","",0.0,15.0,13.0,"",0.0,"",15.0,0.0,142.0,6.0,3.0,0.0,1.0,36.0,2.0,1.0,0.0,65.0,7.0,3.0,0.0,302.0,8.0,8.0,223.0,0.0,0.0,8.0,0.0,4.0,6.0,0.0,0.0
10093185,0,"",3064,"","",717835.0,"","",0.0,"","","","","",0.0,115.0,28344.0,398.0,0.0,1.0,650.0,0.0,1.0,0.0,1499.0,28854.0,315.0,1.0,1107.0,607.0,2.0,761.0,0.0,0.0,29243.0,1.0,1.0,73.0,0.0,0.0
10093186,0,2.0,31,2.0,"",691.0,83.0,4.0,39.0,124.0,1.0,3.0,"","",0.0,7.0,5914005.0,2.0,0.0,2.0,54.0,2.0,0.0,51.0,26.0,2.0,28.0,0.0,12.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
10093187,0,0.0,1,7.0,1.0,1949.0,170.0,11.0,1.0,54.0,0.0,4.0,0.0,1.0,2.0,6.0,3.0,4.0,0.0,0.0,9192.0,0.0,0.0,0.0,2314.0,4.0,1996.0,1.0,133.0,4.0,3.0,19.0,6.0,2.0,4.0,0.0,0.0,3.0,2.0,7.0
10093188,1,"",1,9.0,2.0,18269.0,38.0,13.0,2.0,38.0,"",2.0,0.0,2.0,0.0,5.0,189823.0,12501.0,0.0,0.0,656.0,0.0,1.0,1857.0,76.0,175768.0,88.0,5.0,246.0,169413.0,0.0,5.0,139.0,3.0,178201.0,0.0,0.0,2880.0,2.0,2183.0
10093189,0,6.0,0,48.0,17.0,5.0,6.0,8.0,17.0,49.0,1.0,1.0,"",2.0,2.0,6.0,2049.0,2806.0,0.0,0.0,103.0,0.0,0.0,34.0,25.0,2105.0,27.0,0.0,14.0,2385.0,0.0,4.0,8.0,1.0,2182.0,0.0,3.0,75.0,1.0,5399.0
10093190,0,"",222,"",3.0,853.0,62.0,16.0,6.0,31.0,"",3.0,2.0,3.0,0.0,43.0,14.0,20.0,0.0,0.0,396.0,0.0,0.0,83.0,47.0,15.0,57.0,1.0,261.0,18.0,5.0,182.0,0.0,0.0,17.0,0.0,2.0,22.0,0.0,0.0
10093191,0,"",-1,"","",5896.0,123.0,16.0,0.0,99.0,"",3.0,"","",0.0,45.0,8546830.0,5.0,0.0,1.0,1921.0,1.0,0.0,20611.0,995.0,2308757.0,922.0,1.0,34.0,1782500.0,0.0,43.0,7.0,1.0,2272446.0,1.0,2.0,5.0,1.0,2.0
10093192,0,"",1,16.0,12.0,4574.0,26.0,4.0,13.0,131.0,"",2.0,"",12.0,2.0,92.0,9.0,11.0,2.0,1.0,2748.0,0.0,0.0,3.0,1039.0,10.0,596.0,0.0,297.0,11.0,2.0,118.0,1.0,2.0,11.0,0.0,0.0,16.0,10.0,88.0
10093193,1,48.0,0,3.0,"",455.0,3.0,50.0,0.0,0.0,1.0,2.0,"","",5.0,19.0,19.0,26.0,0.0,2.0,233.0,0.0,0.0,2054.0,35.0,20.0,40.0,2.0,196.0,29.0,0.0,57.0,1.0,3.0,24.0,0.0,10.0,32.0,6.0,1680.0
10093194,1,"",-1,"","",7531.0,230.0,7.0,0.0,167.0,"",3.0,"","",0.0,1.0,8122335.0,4122.0,0.0,0.0,27.0,1.0,0.0,5.0,29.0,5214.0,31.0,1.0,104.0,3595.0,0.0,42.0,1.0,1.0,5440.0,0.0,2.0,217.0,1.0,648.0
10093195,0,"",313,"","",37895.0,1321.0,0.0,0.0,7.0,"",0.0,0.0,"",0.0,31.0,3571.0,160.0,0.0,1.0,2891.0,0.0,1.0,23498.0,349.0,3678.0,349.0,0.0,354.0,374.0,6.0,296.0,0.0,0.0,2134.0,0.0,0.0,44.0,0.0,0.0
10093196,0,"",0,7.0,3.0,"",36.0,0.0,3.0,10.0,"",0.0,"",3.0,2.0,0.0,2376.0,3275.0,0.0,0.0,123.0,4.0,1.0,0.0,13.0,2440.0,16.0,1.0,3323.0,2787.0,8.0,1629.0,0.0,0.0,2530.0,0.0,0.0,2866.0,0.0,0.0
10093197,0,4.0,181,57.0,22.0,115.0,41.0,4.0,31.0,31.0,1.0,1.0,"",31.0,0.0,131.0,9.0,11.0,2.0,0.0,159.0,0.0,0.0,215.0,59.0,10.0,69.0,0.0,384.0,11.0,0.0,187.0,1.0,2.0,11.0,2.0,0.0,16.0,5.0,23.0
10093198,1,4.0,1,3.0,0.0,10.0,27.0,29.0,1.0,27.0,1.0,2.0,"",0.0,3.0,6.0,13296.0,1548.0,0.0,0.0,39.0,15.0,0.0,167.0,46.0,13612.0,53.0,0.0,14.0,7886.0,0.0,4.0,19.0,1.0,8702.0,0.0,0.0,1432.0,2.0,1083.0
10093199,0,32.0,42,50.0,21.0,218.0,73.0,64.0,29.0,54.0,1.0,6.0,0.0,28.0,16.0,53.0,85.0,122.0,0.0,3.0,3962.0,0.0,0.0,11902.0,435.0,90.0,435.0,1.0,313.0,109.0,3.0,151.0,1.0,2.0,102.0,0.0,2.0,43.0,1.0,3.0
10093200,0,1.0,0,9.0,15.0,744.0,30.0,3.0,27.0,249.0,1.0,3.0,0.0,20.0,4.0,27.0,7434951.0,713.0,1.0,6.0,4654.0,2.0,0.0,173.0,570.0,3250498.0,560.0,0.0,81.0,742267.0,3.0,22.0,28.0,3.0,3887849.0,0.0,0.0,605.0,2.0,455.0
10093201,0,0.0,0,1.0,"",3258.0,32.0,6.0,6.0,42.0,0.0,2.0,"","",6.0,17.0,73.0,98.0,0.0,3.0,2518.0,3.0,0.0,1100.0,181.0,78.0,78.0,2.0,82.0,89.0,1.0,16.0,1.0,2.0,83.0,0.0,0.0,101.0,3.0,17.0
10093202,0,6.0,5,42.0,10.0,0.0,0.0,12.0,14.0,82.0,1.0,4.0,0.0,0.0,5.0,42.0,2807.0,3855.0,0.0,0.0,23.0,0.0,0.0,82.0,13.0,2879.0,16.0,0.0,96.0,3278.0,3.0,36.0,3.0,3.0,2990.0,0.0,0.0,0.0,2.0,1.0
10093203,0,0.0,34,39.0,8.0,59748.0,2523.0,0.0,7.0,714.0,0.0,0.0,0.0,8.0,2.0,4.0,299.0,383.0,4.0,1.0,166.0,0.0,1.0,810.0,8.0,311.0,6.0,2.0,11.0,335.0,3.0,1.0,1.0,1.0,319.0,0.0,3.0,329.0,12.0,203.0
10093204,1,1.0,35,1.0,44.0,0.0,0.0,128.0,2.0,198.0,1.0,18.0,0.0,0.0,0.0,42.0,2807.0,3855.0,0.0,0.0,23.0,0.0,0.0,588.0,13.0,2879.0,16.0,0.0,96.0,3278.0,5.0,36.0,3.0,3.0,2990.0,0.0,3.0,0.0,2.0,1.0
10093205,0,"",12,12.0,23.0,6001.0,150.0,20.0,41.0,142.0,"",2.0,0.0,23.0,1.0,11.0,2262.0,103.0,0.0,0.0,3742.0,2.0,0.0,40344.0,495.0,199.0,493.0,1.0,243.0,94.0,0.0,24.0,0.0,0.0,88.0,0.0,2.0,23.0,0.0,0.0
10093206,0,"",1,2.0,"",5489.0,39.0,1.0,0.0,0.0,"",1.0,0.0,"",0.0,3.0,9325.0,11689.0,1.0,3.0,2689.0,0.0,0.0,1114.0,265.0,9574.0,266.0,15.0,233.0,10379.0,2.0,0.0,1.0,1.0,9972.0,0.0,1.0,1985.0,4.0,1437.0
10093207,0,"",39,12.0,2.0,30553.0,677.0,1.0,3.0,85.0,"",0.0,"",2.0,3.0,11.0,4.0,7.0,1.0,0.0,950.0,0.0,0.0,341.0,515.0,5.0,219.0,1.0,21.0,5.0,1.0,26.0,0.0,0.0,5.0,0.0,0.0,13.0,0.0,0.0
10093208,1,"",-1,"","",9910.0,24.0,10.0,0.0,43.0,"",3.0,"","",1.0,46.0,29.0,36.0,0.0,0.0,18.0,0.0,0.0,1588.0,11.0,31.0,15.0,0.0,134.0,39.0,0.0,50.0,1.0,1.0,34.0,0.0,5.0,37.0,7.0,332.0
10093209,1,"",11,7.0,2.0,5168.0,8.0,57.0,2.0,32.0,"",2.0,"",2.0,0.0,60.0,962.0,1304.0,0.0,3.0,165.0,0.0,0.0,80.0,183.0,995.0,177.0,2.0,285.0,1125.0,0.0,66.0,1.0,2.0,1027.0,0.0,0.0,585.0,2.0,205.0
10093210,0,0.0,2,3.0,"",394.0,8.0,65.0,1.0,47.0,0.0,12.0,"","",0.0,6.0,1416.0,1903.0,0.0,5.0,128.0,0.0,0.0,0.0,152.0,1451.0,168.0,1.0,5.0,1647.0,0.0,4.0,15.0,2.0,1511.0,0.0,0.0,0.0,2.0,253.0
10093211,0,"",3,25.0,6.0,22187.0,"","",45.0,"","","","",28.0,1.0,59.0,1475.0,790.0,0.0,1.0,699.0,1.0,0.0,0.0,574.0,1514.0,563.0,1.0,253.0,1013.0,1.0,150.0,0.0,0.0,1573.0,0.0,4.0,33.0,0.0,0.0
10093212,0,4.0,0,19.0,13.0,1199.0,13.0,179.0,15.0,300.0,0.0,18.0,"",13.0,0.0,3.0,481.0,637.0,0.0,1.0,163.0,0.0,0.0,2.0,1974.0,497.0,148.0,1.0,33.0,543.0,0.0,0.0,32.0,1.0,513.0,2.0,0.0,0.0,4.0,151.0
10093213,0,9.0,0,64.0,66.0,11.0,37.0,9.0,27.0,66.0,1.0,1.0,"",36.0,5.0,15.0,654.0,184.0,9.0,3.0,22.0,0.0,0.0,74.0,8.0,660.0,6.0,1.0,142.0,730.0,0.0,54.0,1.0,1.0,681.0,0.0,0.0,171.0,3.0,170.0
10093214,0,"",4,14.0,1.0,1710.0,"",0.0,18.0,29.0,"",0.0,"",1.0,8.0,1.0,26.0,33.0,0.0,0.0,1103.0,2.0,0.0,0.0,160.0,27.0,162.0,0.0,83.0,36.0,7.0,49.0,1.0,1.0,31.0,0.0,0.0,39.0,1.0,21.0
10093215,0,"",2,23.0,"",10005.0,180.0,1.0,2.0,28.0,"",1.0,"","",0.0,37.0,2131254.0,646300.0,0.0,0.0,292.0,0.0,0.0,462.0,38.0,6145442.0,45.0,1.0,115.0,3514045.0,2.0,31.0,1.0,2.0,5578166.0,0.0,0.0,19844.0,5.0,6.0
10093216,0,0.0,204,10.0,2.0,1696.0,79.0,6.0,23.0,89.0,0.0,2.0,"",2.0,0.0,76.0,490679.0,5.0,0.0,0.0,103.0,0.0,0.0,34.0,25.0,430880.0,27.0,1.0,71.0,454305.0,0.0,82.0,42.0,1.0,406751.0,0.0,2.0,5.0,2.0,2.0
10093217,0,4.0,312,5.0,"",682.0,8.0,4.0,8.0,8.0,1.0,1.0,"","",2.0,3.0,7467967.0,5.0,2.0,6.0,218.0,0.0,0.0,569.0,200.0,1714838.0,212.0,1.0,67.0,1880103.0,0.0,78.0,2.0,1.0,5097137.0,1.0,5.0,5.0,4.0,2.0
10093218,0,"",54,8.0,20.0,3160.0,22.0,1.0,13.0,24.0,"",1.0,1.0,20.0,1.0,4.0,40109.0,40229.0,0.0,6.0,44.0,0.0,0.0,179.0,5.0,40604.0,8.0,3.0,157.0,40953.0,3.0,1.0,3.0,2.0,40999.0,1.0,0.0,0.0,3.0,248.0
10093219,0,6.0,0,11.0,"",686.0,48.0,6.0,38.0,47.0,1.0,1.0,"","",9.0,60.0,6684.0,6910.0,3.0,0.0,194.0,0.0,0.0,0.0,1118.0,6867.0,248.0,1.0,320.0,7546.0,0.0,66.0,1.0,2.0,7158.0,0.0,0.0,3.0,2.0,20.0
10093220,0,"",0,"","",15821.0,290.0,3.0,0.0,78.0,"",1.0,"","",0.0,450.0,0.0,1.0,1.0,0.0,537.0,0.0,0.0,383.0,273.0,0.0,272.0,1.0,3426.0,0.0,1.0,1399.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
10093221,0,1.0,14,12.0,5.0,99.0,60.0,1.0,6.0,5.0,1.0,1.0,"",5.0,3.0,24.0,11.0,13.0,2.0,2.0,1775.0,0.0,0.0,10758.0,470.0,12.0,467.0,0.0,8.0,13.0,2.0,17.0,1.0,1.0,13.0,2.0,3.0,12.0,1.0,8.0
10093222,1,0.0,0,5.0,"",1736.0,4.0,7.0,1.0,45.0,0.0,5.0,"","",0.0,9.0,33.0,4.0,0.0,3.0,253.0,2.0,0.0,12.0,283.0,35.0,283.0,0.0,64.0,42.0,0.0,10.0,1.0,2.0,38.0,0.0,0.0,3.0,2.0,10.0
10093223,0,"",372,1.0,1.0,"","",0.0,4.0,6.0,"",0.0,"",1.0,0.0,0.0,39.0,51.0,10.0,0.0,695.0,4.0,0.0,0.0,716.0,44.0,588.0,0.0,234.0,51.0,8.0,121.0,0.0,0.0,45.0,0.0,4.0,55.0,0.0,0.0
10093224,1,3.0,555,"",0.0,7.0,0.0,10.0,9.0,47.0,1.0,3.0,0.0,0.0,3.0,10.0,23.0,28.0,0.0,3.0,91.0,1.0,0.0,3.0,566.0,24.0,51.0,1.0,171.0,32.0,0.0,168.0,1.0,2.0,28.0,0.0,0.0,5.0,8.0,16.0
10093225,0,4.0,14,6.0,32.0,316.0,75.0,29.0,49.0,301.0,1.0,4.0,3.0,32.0,0.0,26.0,223315.0,1537.0,2.0,1.0,14.0,0.0,0.0,92.0,1096.0,215828.0,26.0,3.0,112.0,19168.0,6.0,65.0,0.0,0.0,224382.0,0.0,0.0,150.0,0.0,0.0
10093226,0,3.0,0,2.0,12.0,4.0,10.0,3.0,14.0,12.0,2.0,2.0,"",10.0,1.0,29.0,5071681.0,6.0,5.0,2.0,197.0,4.0,0.0,254.0,83.0,15138.0,93.0,2.0,353.0,16.0,1.0,295.0,0.0,0.0,16.0,0.0,2.0,1.0,0.0,0.0
10093227,1,"",5,2.0,2.0,6193.0,11.0,3.0,5.0,4.0,"",1.0,"",2.0,0.0,65.0,50.0,64.0,0.0,2.0,4856.0,0.0,0.0,58242.0,2875.0,56.0,2388.0,10.0,180.0,63.0,1.0,84.0,0.0,0.0,58.0,1.0,9.0,27.0,0.0,0.0
10093228,1,4.0,87,10.0,18.0,4.0,3.0,4.0,25.0,18.0,1.0,1.0,0.0,3.0,0.0,11.0,176.0,142.0,1.0,0.0,1738.0,4.0,0.0,630.0,373.0,178.0,375.0,0.0,18.0,128.0,5.0,24.0,0.0,0.0,187.0,0.0,3.0,134.0,0.0,0.0
10093229,1,"",-1,"","",6049.0,8.0,22.0,0.0,14.0,"",2.0,"","",0.0,485.0,6659.0,4512.0,0.0,3.0,2508.0,4.0,0.0,0.0,1223.0,6838.0,1105.0,1.0,3376.0,6168.0,0.0,1724.0,0.0,0.0,5797.0,0.0,0.0,27.0,0.0,0.0
10093230,0,"",2,19.0,5.0,"","",0.0,5.0,5.0,"",0.0,"",5.0,5.0,0.0,8621.0,2446.0,3.0,5.0,74.0,0.0,1.0,0.0,108.0,8844.0,87.0,1.0,4600.0,9621.0,8.0,980.0,0.0,0.0,9207.0,4.0,4.0,271.0,0.0,0.0
10093231,0,1.0,687,3.0,0.0,11.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,119.0,10487.0,12974.0,0.0,0.0,774.0,0.0,0.0,0.0,829.0,10731.0,721.0,2.0,762.0,11585.0,3.0,174.0,1.0,1.0,11203.0,0.0,3.0,0.0,12.0,3228.0
10093232,0,"",0,1.0,4.0,69629.0,1367.0,0.0,0.0,191.0,"",0.0,"",4.0,0.0,104.0,22.0,25.0,0.0,1.0,2911.0,0.0,1.0,543.0,487.0,23.0,483.0,0.0,324.0,31.0,0.0,133.0,1.0,1.0,27.0,0.0,0.0,24.0,3.0,48.0
10093233,0,0.0,1,42.0,2.0,1712.0,147.0,22.0,37.0,139.0,0.0,3.0,"",15.0,3.0,5.0,328425.0,956.0,0.0,0.0,77.0,0.0,0.0,467.0,15.0,282007.0,18.0,1.0,51.0,3919.0,0.0,18.0,153.0,3.0,276448.0,0.0,0.0,393.0,1.0,366.0
10093234,1,12.0,1,7.0,0.0,100.0,0.0,183.0,22.0,276.0,1.0,24.0,"",0.0,0.0,48.0,239650.0,164564.0,1.0,2.0,172.0,4.0,0.0,14662.0,74.0,219576.0,86.0,1.0,146.0,214516.0,0.0,52.0,3.0,1.0,221962.0,0.0,5.0,42484.0,1.0,16232.0
10093235,1,4.0,0,17.0,1.0,46.0,0.0,5.0,3.0,129.0,2.0,3.0,"",0.0,0.0,23.0,8252547.0,1483386.0,0.0,3.0,3321.0,0.0,0.0,919.0,1671.0,7590217.0,1486.0,1.0,59.0,2085348.0,0.0,21.0,1.0,3.0,6873713.0,0.0,0.0,69712.0,9.0,8206.0
10093236,0,"",2061,1.0,1.0,601.0,940.0,0.0,1.0,13.0,"",0.0,"",1.0,2.0,33.0,1.0,0.0,1.0,0.0,39.0,38.0,0.0,12.0,46.0,1.0,53.0,6.0,46.0,1.0,0.0,56.0,0.0,0.0,1.0,0.0,6.0,2.0,0.0,0.0
10093237,0,5.0,6,1.0,15.0,368.0,113.0,5.0,47.0,56.0,1.0,1.0,"",56.0,0.0,86.0,218.0,40.0,2.0,0.0,1.0,7.0,0.0,11.0,1.0,229.0,1.0,1.0,536.0,58.0,0.0,107.0,0.0,0.0,236.0,0.0,1.0,30.0,0.0,0.0
10093238,1,11.0,0,3.0,2.0,15.0,0.0,32.0,11.0,216.0,2.0,9.0,0.0,0.0,0.0,6.0,175754.0,123548.0,0.0,0.0,1414.0,0.0,0.0,2383.0,369.0,164457.0,372.0,1.0,5.0,164651.0,3.0,4.0,2.0,3.0,170457.0,0.0,2.0,29627.0,2.0,24068.0
10093239,0,"",0,87.0,6.0,125845.0,"",0.0,12.0,40.0,"",0.0,"",6.0,2.0,6.0,3.0,4.0,1.0,3.0,1227.0,0.0,1.0,16235.0,390.0,4.0,395.0,1.0,133.0,4.0,2.0,19.0,6.0,3.0,4.0,0.0,0.0,3.0,2.0,7.0
10093240,1,7.0,55,5.0,1.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,"",1.0,1.0,0.0,94.0,130.0,0.0,2.0,786.0,0.0,0.0,0.0,429.0,99.0,429.0,1.0,692.0,119.0,0.0,102.0,0.0,0.0,113.0,0.0,1.0,127.0,0.0,0.0
10093241,0,"",-1,0.0,5.0,"","",0.0,3.0,15.0,"",0.0,"",5.0,0.0,0.0,220.0,73.0,0.0,2.0,74.0,1.0,1.0,0.0,108.0,231.0,87.0,1.0,479.0,247.0,8.0,85.0,0.0,0.0,238.0,0.0,4.0,69.0,0.0,0.0
10093242,0,1.0,129,1.0,2.0,131.0,11.0,3.0,19.0,347.0,1.0,2.0,"",10.0,2.0,1.0,310.0,395.0,0.0,1.0,224.0,0.0,0.0,28092.0,88.0,325.0,98.0,3.0,50.0,345.0,0.0,7.0,1.0,3.0,330.0,0.0,0.0,408.0,1.0,90.0
10093243,1,1.0,2,6.0,12.0,67.0,23.0,2.0,40.0,40.0,1.0,2.0,"",16.0,1.0,82.0,37.0,46.0,0.0,3.0,384.0,3.0,0.0,1817.0,459.0,42.0,433.0,0.0,735.0,47.0,1.0,221.0,0.0,0.0,43.0,0.0,0.0,45.0,0.0,0.0
10093244,0,"",1,20.0,1.0,35974.0,2374.0,0.0,3.0,100.0,"",0.0,"",1.0,0.0,23.0,4292.0,5460.0,0.0,0.0,3559.0,1.0,1.0,947.0,116.0,4417.0,133.0,1.0,59.0,4946.0,0.0,21.0,310.0,2.0,4590.0,0.0,5.0,879.0,9.0,1143.0
10093245,1,"",0,4.0,1.0,6216.0,1.0,10.0,1.0,1.0,"",2.0,"",1.0,3.0,4.0,6042761.0,1251658.0,0.0,3.0,271.0,2.0,0.0,96.0,8.0,6859504.0,6.0,1.0,3.0,2290387.0,0.0,1.0,1.0,3.0,2535839.0,0.0,0.0,39772.0,3.0,22603.0
10093246,0,2.0,2,248.0,25.0,239.0,39.0,2.0,38.0,39.0,1.0,1.0,"",39.0,0.0,20.0,7712141.0,1246833.0,0.0,0.0,355.0,0.0,0.0,187.0,49.0,6739234.0,62.0,16.0,1492.0,4575490.0,1.0,11.0,164.0,1.0,1678373.0,0.0,6.0,81090.0,2.0,59066.0
10093247,0,13.0,0,41.0,3.0,5.0,46.0,294.0,8.0,22.0,2.0,9.0,"",3.0,0.0,10.0,842722.0,159796.0,0.0,0.0,0.0,12.0,0.0,20.0,0.0,975110.0,0.0,1.0,35.0,1130969.0,0.0,6.0,198.0,3.0,941975.0,2.0,0.0,24081.0,8.0,14098.0
10093248,0,"",38,34.0,6.0,36277.0,223.0,1.0,7.0,16.0,"",0.0,"",6.0,1.0,17.0,1.0084237E7,2139119.0,0.0,0.0,6.0,8.0,0.0,1034.0,5.0,1981898.0,8.0,0.0,44.0,3105424.0,1.0,16.0,1.0,2.0,3864932.0,0.0,0.0,123881.0,3.0,6.0
10093249,0,0.0,-1,1.0,"",1562.0,37.0,1.0,12.0,36.0,0.0,1.0,"","",1.0,169.0,15751.0,18547.0,1.0,0.0,49.0,0.0,0.0,373.0,13.0,16137.0,16.0,1.0,990.0,17115.0,2.0,323.0,0.0,0.0,16574.0,1.0,0.0,12253.0,0.0,0.0
10093250,0,6.0,1382,1.0,2.0,1477.0,28.0,66.0,18.0,432.0,0.0,10.0,0.0,2.0,0.0,13.0,495.0,659.0,0.0,0.0,364.0,2.0,0.0,3.0,455.0,510.0,96.0,0.0,54.0,557.0,5.0,9.0,125.0,1.0,526.0,0.0,1.0,662.0,7.0,482.0
10093251,0,"",17,"",4.0,18673.0,"","",9.0,"","","","",4.0,1.0,289.0,1.0,0.0,0.0,0.0,209.0,1.0,0.0,42.0,128.0,1.0,147.0,0.0,1347.0,1.0,2.0,583.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0
10093252,1,1.0,4,25.0,1.0,587.0,182.0,34.0,3.0,196.0,1.0,4.0,34.0,18.0,0.0,46.0,2657.0,3652.0,0.0,0.0,4.0,0.0,0.0,0.0,12.0,2729.0,10.0,0.0,134.0,3100.0,6.0,50.0,1.0,1.0,2830.0,0.0,0.0,3150.0,2.0,368.0
10093253,0,20.0,25,16.0,9.0,7.0,9.0,37.0,9.0,12.0,1.0,2.0,"",8.0,0.0,3.0,720.0,978.0,0.0,2.0,552.0,0.0,0.0,16.0,372.0,750.0,374.0,0.0,1.0,841.0,0.0,0.0,1.0,1.0,773.0,0.0,3.0,0.0,4.0,1.0
10093254,0,3.0,137,"",5.0,938.0,33.0,4.0,15.0,42.0,1.0,2.0,"",6.0,0.0,342.0,4099.0,5513.0,0.0,0.0,51.0,1.0,0.0,101.0,18.0,4221.0,23.0,1.0,1069.0,4725.0,0.0,739.0,0.0,0.0,4381.0,0.0,0.0,2386.0,0.0,0.0
10093255,0,"",13,51.0,89.0,"","",0.0,199.0,88.0,"",0.0,"",91.0,1.0,11.0,873.0,102.0,0.0,0.0,36.0,0.0,1.0,0.0,65.0,171.0,3.0,0.0,571.0,93.0,8.0,26.0,0.0,0.0,87.0,0.0,4.0,23.0,0.0,0.0
10093256,0,1.0,241,19.0,2.0,326.0,5.0,1.0,5.0,5.0,1.0,1.0,0.0,5.0,1.0,23.0,1400379.0,76453.0,0.0,0.0,1127.0,0.0,0.0,223.0,788.0,1442985.0,751.0,1.0,59.0,431846.0,2.0,21.0,158.0,3.0,956385.0,0.0,0.0,25207.0,9.0,20458.0
10093257,0,"",501,10.0,4.0,20348.0,"",0.0,30.0,3.0,"",0.0,"",12.0,15.0,22.0,1.0,0.0,1.0,0.0,4298.0,7.0,0.0,14248.0,1683.0,1.0,1495.0,0.0,73.0,1.0,1.0,37.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0
